,egg place venue name,egg place venue id,egg place venue latitude,egg place venue longitude,venue,venue latitude,venue longitude,main category id,venue main category
83,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Schwartz's Deli,48.86370195023536,2.285601496696472,4bf58dd8d48988d16c941735,Burger Joint
84,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Baāgaā,48.865072618919264,2.2874165769688233,4bf58dd8d48988d16c941735,Burger Joint
85,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Café de l'Homme,48.86197271238272,2.2877633571624756,4bf58dd8d48988d10c941735,French Restaurant
86,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Le Coq,48.8634069681865,2.287703241175798,4bf58dd8d48988d10c941735,French Restaurant
87,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Pizze,48.863700584433836,2.2878100175754557,4bf58dd8d48988d1ca941735,Pizza Place
88,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Café du Trocadéro,48.86346450966016,2.2868437118145835,57558b36e4b065ecebd306b0,Brasserie
89,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Hiramatsu,48.86506,2.287656,4bf58dd8d48988d10c941735,French Restaurant
90,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Mokus L'Écureuil,48.86373692742178,2.287849010625993,4bf58dd8d48988d1ca941735,Pizza Place
91,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Hexagone,48.864411,2.288549,4bf58dd8d48988d10c941735,French Restaurant
92,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Frog XVI,48.86457129800974,2.288378877230356,4bf58dd8d48988d11b941735,Pub
93,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Arlettie,48.86466881384705,2.286612007798303,52f2ab2ebcbc57f1066b8b35,Outlet Store
94,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Musée de l'Homme,48.861891542607296,2.287430763244629,4bf58dd8d48988d181941735,Museum
95,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Musée National de la Marine,48.86204682380187,2.2875380516052246,4bf58dd8d48988d181941735,Museum
96,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Monop',48.86404295,2.28837242,52f2ab2ebcbc57f1066b8b46,Supermarket
97,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Le Poincaré,48.8650571122955,2.2866109908976395,4bf58dd8d48988d10c941735,French Restaurant
98,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,La Réserve Paris - Apartments,48.863482959020025,2.2859542071819305,4bf58dd8d48988d1fa931735,Hotel
99,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,White Café,48.863744592185284,2.287731399485971,4bf58dd8d48988d1c7941735,Snack Place
100,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Escale Bangkok,48.865135621556405,2.286218617997985,4bf58dd8d48988d14a941735,Vietnamese Restaurant
101,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Citadines suites arc de Triomphe,48.86476379720394,2.288967991795964,4bf58dd8d48988d1fa931735,Hotel
102,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Le Malakoff,48.86366903130988,2.2870438545942307,4bf58dd8d48988d1e0931735,Coffee Shop
103,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Café Carlu,48.86230478558332,2.2887466092398214,4bf58dd8d48988d16d941735,Café
104,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Tong-Ming,48.86460700308945,2.2892923268610352,4bf58dd8d48988d149941735,Thai Restaurant
105,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Espace Catherine Max,48.86469011222729,2.286681602285491,4bf58dd8d48988d104951735,Boutique
106,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Galerie Emmanuel Perrotin,48.86053830048091,2.3651025942279804,4bf58dd8d48988d1e2931735,Art Gallery
107,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Galerie Thaddaeus Ropac,48.86058151476433,2.3635389810078777,4bf58dd8d48988d1e2931735,Art Gallery
